uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"0dfaad21-0714-415b-bb7d-5268a9d10f80","UNDE_013.tickPlot.tck","D05","UNDE","UNDE_013","distributed","deciduousForest",46.227786,-89.535179,"WGS84",20.1,509.2,0.2,"OK","OK - no known exceptions","2025-07-07T16:27Z","UNDE.2025.28",,,"flag",159,"N",,,,,"NEON.DOC.014045vL","0009-0005-3491-1528",
"abf6c67d-803d-4a6f-8e7b-0b976b3dcaf9","UNDE_002.tickPlot.tck","D05","UNDE","UNDE_002","distributed","woodyWetlands",46.242285,-89.543255,"WGS84",20.3,506.2,0.4,"OK","OK - no known exceptions","2025-07-07T16:31Z","UNDE.2025.28",,,"drag and flag",146,"N",,,,,"NEON.DOC.014045vL","0000-0002-8351-3471",
"6266d86e-b660-4ae8-a91c-3913cc1f217b","UNDE_017.tickPlot.tck","D05","UNDE","UNDE_017","distributed","mixedForest",46.236736,-89.497054,"WGS84",20.1,518.8,0.2,"OK","OK - no known exceptions","2025-07-07T17:27Z","UNDE.2025.28","UNDE_017.20250707","D00000209901","drag and flag",152,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0005-3491-1528",
"26b4e568-752e-4346-b0d4-d19038e85162","UNDE_019.tickPlot.tck","D05","UNDE","UNDE_019","distributed","deciduousForest",46.257429,-89.542053,"WGS84",20.1,517.8,0.2,"OK","OK - no known exceptions","2025-07-07T18:31Z","UNDE.2025.28",,,"flag",160,"N",,,,,"NEON.DOC.014045vL","0000-0002-8351-3471",
"7322110f-f762-4ce1-ae61-fdceca9d33e7","UNDE_011.tickPlot.tck","D05","UNDE","UNDE_011","distributed","woodyWetlands",46.213935,-89.505950,"WGS84",20.3,507.7,0.4,"OK","OK - no known exceptions","2025-07-07T18:46Z","UNDE.2025.28",,,"flag",127,"N",,,,,"NEON.DOC.014045vL","0009-0005-3491-1528",
"2e2ab4bf-facf-4102-b612-c6efc9fb2920","UNDE_022.tickPlot.tck","D05","UNDE","UNDE_022","distributed","woodyWetlands",46.231585,-89.568039,"WGS84",20.1,509.0,0.1,"OK","OK - no known exceptions","2025-07-07T20:36Z","UNDE.2025.28","UNDE_022.20250707","D00000232289","flag",80,"Y",,,,"No known compromise","NEON.DOC.014045vL","0000-0002-8351-3471",
"cf660e90-9b4c-4da1-a6d1-a4065511117e","UNDE_002.tickPlot.tck","D05","UNDE","UNDE_002","distributed","woodyWetlands",46.242285,-89.543255,"WGS84",20.3,506.2,0.4,"OK","OK - no known exceptions","2025-07-22T12:46Z","UNDE.2025.30","UNDE_002.20250722","D00000209913","drag and flag",150,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0008-3367-9511",
"370db768-0976-4dc3-9467-14550c6abe39","UNDE_011.tickPlot.tck","D05","UNDE","UNDE_011","distributed","woodyWetlands",46.213935,-89.505950,"WGS84",20.3,507.7,0.4,"OK","OK - no known exceptions","2025-07-22T14:08Z","UNDE.2025.30",,,"drag and flag",129,"N",,,,,"NEON.DOC.014045vL","0009-0005-3491-1528",
"6808ff51-80f8-458c-9dcd-83165a2a6e3e","UNDE_022.tickPlot.tck","D05","UNDE","UNDE_022","distributed","woodyWetlands",46.231585,-89.568039,"WGS84",20.1,509.0,0.1,"OK","OK - no known exceptions","2025-07-22T15:40Z","UNDE.2025.30",,,"drag and flag",157,"N",,,,,"NEON.DOC.014045vL","0009-0005-3491-1528",
"d39e365f-43ff-42e8-b02e-eb3f048181d7","UNDE_013.tickPlot.tck","D05","UNDE","UNDE_013","distributed","deciduousForest",46.227786,-89.535179,"WGS84",20.1,509.2,0.2,"OK","OK - no known exceptions","2025-07-29T17:39Z","UNDE.2025.30","UNDE_013.20250729","D00000209903","drag and flag",157,"Y",,,,"No known compromise","NEON.DOC.014045vL","0000-0002-8351-3471",
"286c8643-875d-44ee-834d-668d629dc8da","UNDE_017.tickPlot.tck","D05","UNDE","UNDE_017","distributed","mixedForest",46.236736,-89.497054,"WGS84",20.1,518.8,0.2,"OK","OK - no known exceptions","2025-07-29T19:01Z","UNDE.2025.30",,,"drag and flag",116,"N",,,,,"NEON.DOC.014045vL","0000-0002-8351-3471",
"7818f8c5-07c4-4e27-bebf-2104c13a2fea","UNDE_019.tickPlot.tck","D05","UNDE","UNDE_019","distributed","deciduousForest",46.257429,-89.542053,"WGS84",20.1,517.8,0.2,"OK","OK - no known exceptions","2025-07-29T20:21Z","UNDE.2025.30","UNDE_019.20250729","D00000209897","flag",100,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0000-1503-9192",
