uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"8a71e4da-592f-4d06-bea4-f90af3dc542f","KONZ_025.tickPlot.tck","D06","KONZ","KONZ_025","distributed","deciduousForest",39.103714,-96.597835,"WGS84",20.3,337.3,0.3,"OK",,"2021-06-02T20:00Z","KONZ.2021.23","KONZ_025.20210602","A00000208699","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-4849-9974",
"b9e1be59-ce2d-4a6b-a9fe-47e58aa5e739","KONZ_009.tickPlot.tck","D06","KONZ","KONZ_009","distributed","grasslandHerbaceous",39.107902,-96.584437,"WGS84",20.2,391.2,0.2,"OK",,"2021-06-02T20:54Z","KONZ.2021.23",,,"drag",160,"N",,,,"Other (described in remarks)","NEON.DOC.014045vK","0000-0003-4849-9974","One adult tick fell from cloth during sampling and we could not recover it"
"6a2dc254-94b5-4890-b3de-793c64932c52","KONZ_002.tickPlot.tck","D06","KONZ","KONZ_002","distributed","grasslandHerbaceous",39.118977,-96.547145,"WGS84",20.2,394.4,0.2,"OK",,"2021-06-03T18:03Z","KONZ.2021.23","KONZ_002.20210603","B00000084287","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-3172-0145",
"c0aa002c-aa5e-495c-9f43-27c80a1f7d27","KONZ_007.tickPlot.tck","D06","KONZ","KONZ_007","distributed","grasslandHerbaceous",39.087937,-96.545918,"WGS84",20.2,433.4,0.3,"OK",,"2021-06-03T19:02Z","KONZ.2021.23","KONZ_007.20210603","A00000210013","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-3172-0145",
"218a5e04-a73d-43f1-91cf-cac58f8caf62","KONZ_001.tickPlot.tck","D06","KONZ","KONZ_001","distributed","grasslandHerbaceous",39.074113,-96.557106,"WGS84",20.1,423.7,0.2,"OK",,"2021-06-03T19:38Z","KONZ.2021.23","KONZ_001.20210603","A00000210015","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-3172-0145",
"9ee6dac8-b4b9-4aa4-b466-54ac5476625a","KONZ_004.tickPlot.tck","D06","KONZ","KONZ_004","distributed","grasslandHerbaceous",39.109647,-96.551369,"WGS84",20.1,371.2,0.2,"OK",,"2021-06-03T20:28Z","KONZ.2021.23",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0002-3172-0145",
"9ad9230a-0099-4f4d-b975-6d1238ebbec6","KONZ_002.tickPlot.tck","D06","KONZ","KONZ_002","distributed","grasslandHerbaceous",39.118977,-96.547145,"WGS84",20.2,394.4,0.2,"OK",,"2021-06-21T19:12Z","KONZ.2021.26","KONZ_002.20210621","A00000209343","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-2918-8281",
"2b299183-58ea-4fc2-9eb0-b109de33d44f","KONZ_009.tickPlot.tck","D06","KONZ","KONZ_009","distributed","grasslandHerbaceous",39.107902,-96.584437,"WGS84",20.2,391.2,0.2,"OK",,"2021-06-21T19:46Z","KONZ.2021.26",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0002-9557-1628",
"52d84f51-8c66-469c-8e65-46bf9fc7e184","KONZ_004.tickPlot.tck","D06","KONZ","KONZ_004","distributed","grasslandHerbaceous",39.109647,-96.551369,"WGS84",20.1,371.2,0.2,"OK",,"2021-06-21T20:08Z","KONZ.2021.26","KONZ_004.20210621","A00000211739","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-2918-8281",
"a9093aa6-9628-4b36-acde-3763ffae51a5","KONZ_025.tickPlot.tck","D06","KONZ","KONZ_025","distributed","deciduousForest",39.103714,-96.597835,"WGS84",20.3,337.3,0.3,"OK",,"2021-06-21T20:33Z","KONZ.2021.26","KONZ_025.20210621","A00000211724","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-9557-1628",
"16e8d789-32a1-455c-a921-c5d15dbf788b","KONZ_007.tickPlot.tck","D06","KONZ","KONZ_007","distributed","grasslandHerbaceous",39.087937,-96.545918,"WGS84",20.2,433.4,0.3,"OK",,"2021-06-21T20:56Z","KONZ.2021.26","KONZ_007.20210621","A00000210014","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-2918-8281",
"82c8a420-df0a-48ec-ac2a-0ac6eb63c492","KONZ_001.tickPlot.tck","D06","KONZ","KONZ_001","distributed","grasslandHerbaceous",39.074113,-96.557106,"WGS84",20.1,423.7,0.2,"OK",,"2021-06-21T21:30Z","KONZ.2021.26",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0002-9557-1628",
